date,id,username,text,retweets,favorites,permalink,mentions,hashtags,geo,emojis,lang,verified,replyCount,quoteCount
"2019-03-11 23:09:52",1105244477776490496,"jnettosp","Acabou de publicar uma foto em Bloco Pipoca da Rainha https://t.co/1CrYsqIbq1",0,0,"","","","","","pt","","0","0"
"2019-03-11 23:09:43",1105244440929591296,"kalinkacarvalho","ENTREVISTA #vidadeempreendedor 

Hoje no blog recebo Shirley Hilgert do macetesdemae para uma entrevista sobre como ela se organiza para conciliar #maternidade e #trabalho
⠀
Shirley… https://t.co/bIIs1Uch9N",0,0,"","","#vidadeempreendedor #maternidade #trabalho","","","pt","","0","0"
"2019-03-11 23:09:29",1105244381525598208,"FaiskaOficial","SÃO PAULO/SP em São Paulo  Brazil https://t.co/0VuWzGDxK1",0,1,"","","","","","pt","","0","0"
"2019-03-11 23:07:56",1105243990088011777,"natthy_carool","Hj é segunda  mas msm assim vou postar um #tbt da semana passada  desse role de respeito com a amiga ✌️❤❤ em Blitz Haus https://t.co/WdLbdd2ZHV",0,0,"","","#tbt","","✌ ❤ ❤","pt","","0","0"
"2019-03-11 23:07:54",1105243981959454720,"biafaroal","#MariFormiguinha
.
mari_formiguinha

mari_menegati 
driimen 
.
#DocesLembranças 💕 em São Paulo  Brazil https://t.co/c18bHWcWRX",0,0,"","","#MariFormiguinha #DocesLembranças","","💕","pt","","0","0"
"2019-03-11 23:06:23",1105243600051412992,"Oandersu","Minhas parceiras ❤️ em São Paulo  Brazil https://t.co/0z2m3ZbmTO",0,0,"","","","","❤","pt","","0","0"
"2019-03-11 23:05:58",1105243495734890497,"biafaroal","#Lembranças2018 
.
#AmoVôlei
#MergulhadaEmVolei  #MaisVôleiPorFavor em São Paulo  Brazil https://t.co/9Bd8aLIWT8",0,0,"","","#Lembranças2018 #AmoVôlei #MergulhadaEmVolei #MaisVôleiPorFavor","","","pt","","0","0"
"2019-03-11 23:05:42",1105243429691363334,"semealuz","O tabaco é uma planta medicinal utilizado pelas tribos indígenas há milhares de anos em cerimonias xamanicas de limpeza espiritual  cura  para realizar acordos de paz  casamentos  vendas… https://t.co/9iaxzKMLzU",0,1,"","","","","","pt","","0","0"
"2019-03-11 23:05:10",1105243294370533376,"MMDailyOficial","@maiaraemaraisa ➕ @maisasilva nos bastidores do #sbt hoje para a gravação do @sbtthenoite 😍❤.

#maiaraemaraisa #MaiaraeMaraisaDaily #MaiaraDoDaily #Workshow #workshownordeste em São… https://t.co/wU23IULBDt",0,2,"","@maiaraemaraisa @maisasilva @sbtthenoite","#sbt #maiaraemaraisa #MaiaraeMaraisaDaily #MaiaraDoDaily #Workshow #workshownordeste","","➕ 😍 ❤","pt","","0","0"
"2019-03-11 23:04:13",1105243054703816704,"biafaroal","#Gratidão 🍃🌾🌼🌺🌸🍁🍃 #MergulhoNoInfinito em São Paulo  Brazil https://t.co/tablJ3a9LB",0,0,"","","#Gratidão #MergulhoNoInfinito","","🍃 🌾 🌼 🌺 🌸 🍁 🍃","pt","","0","0"
"2019-03-11 23:03:58",1105242992225517572,"WendellFitness","danyfmelo Gente  olha a situação dessa cadela...Mel é fofa demais! #preguiça #dog #cockerspaniel em São Paulo  Brazil https://t.co/NxOejbixQx",0,0,"","","#preguiça #dog #cockerspaniel","","","pt","","0","0"
"2019-03-11 23:02:37",1105242651912224768,"adalberto_dada","I'm at Galpão Casa 1 in São Paulo  SP https://t.co/9l3oXOsqnb",0,0,"","","","","","pt","","0","0"
"2019-03-11 23:01:31",1105242377562730496,"romoloficial","Intensa  fabulosa e brincalhona  é assim que eu me defino👸🏻! Hoje foi dia de conferir os novos lançamentos da maccosmeticsbrasil e adivinha? Eles lançaram mais 18 cores de… https://t.co/haEySXLQzM",0,11,"","","","","👸 🏻","pt","","0","0"
"2019-03-11 22:59:40",1105241910355075073,"marifrani","Adivinha doutor quem tá de volta na praça?

Depois de alguns bons anos  estou de volta no @os_satyros dessa vez como uma das narradoras do Castelo!! Bora lá!

#120Dias | Bem-vindos ao… https://t.co/jl5k15vYV9",0,0,"","@os_satyros","#120Dias","","","pt","","0","0"
"2019-03-11 22:59:30",1105241869921992704,"MMDailyOficial","Explodiu o fofurometro 🎚❤ - bastidores do #stb @maiaraemaraisa em São Paulo  Brazil https://t.co/EqQMEKpnGF",0,2,"","@maiaraemaraisa","#stb","","🎚 ❤","pt","","0","0"
"2019-03-11 22:57:50",1105241447480086529,"M98696377","Passe o dedo e veja outras fotos.
Camisa de flanela Tam. 08  super conservada. R$ 35 00

Você também poderá encontrar essas e outras camisas e camisetas tamanho bem grande na… https://t.co/64DS4yLOBw",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:57:28",1105241356870529025,"negaitaly","Look dia😍😍🍸#vestidoscasamento #boutiquelove #vestitieleganti #abiti #abigliamentodonna #roupas #lookdodia #look #missitalia2018 #miss #milano #saopaulo #riodejaneiro #rio #moda2018… https://t.co/5q260CO0qr",0,0,"","","#vestidoscasamento #boutiquelove #vestitieleganti #abiti #abigliamentodonna #roupas #lookdodia #look #missitalia2018 #miss #milano #saopaulo #riodejaneiro #rio #moda2018","","😍 😍 🍸","en","","0","0"
"2019-03-11 22:57:21",1105241327283912709,"MMDailyOficial","Rolando gravação do programa @sbtthenoite hoje com as gêmeas @maiaraemaraisa  @maiaraemaraisa ▶️ #maiaraemaraisa #maiaraemaraisadaily #maiaraodaily em São Paulo  Brazil https://t.co/oVBgVkromK",0,2,"","@sbtthenoite @maiaraemaraisa @maiaraemaraisa","#maiaraemaraisa #maiaraemaraisadaily #maiaraodaily","","▶","pt","","0","0"
"2019-03-11 22:53:18",1105240307594129408,"DavidDVDL","Alicate Multi Tool com várias utilidades. Pequeno cerca de 7cm mas muito útil. Não faz parte do EDC de carteira  mas anda comigo toda vez que carrego uma bolsa ou mochila. Mas o que é EDC?… https://t.co/Su3vO4seo3",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:53:07",1105240260269740032,"FPMULLER","Prof. @professorlfg em palestra sobre #combateacorrupcao na #OABSP presidida pelo Dr. rolloalexandre em OAB - Ordem dos Advogados do Brasil - SP https://t.co/lQ8V3emTC9",0,0,"","@professorlfg","#combateacorrupcao #OABSP","","","pt","","0","0"
"2019-03-11 22:53:06",1105240256004136962,"andriosdutra","E voando… ♥️🎉🥳 em São Paulo  Brazil https://t.co/kApiyufi7J",0,0,"","","","","♥ 🎉 🥳","pt","","0","0"
"2019-03-11 22:52:35",1105240128446849024,"JapzLk","Quem...

#MensagemEspiritual #mensagemdanoite #Umbanda #Umbandaeamor #UmbandaSagrada #Umbandaeucurto #RubensSaraceni #CodigodeUmbanda em São Paulo  Brazil https://t.co/o6bAvGlM1s",0,0,"","","#MensagemEspiritual #mensagemdanoite #Umbanda #Umbandaeamor #UmbandaSagrada #Umbandaeucurto #RubensSaraceni #CodigodeUmbanda","","","pt","","0","0"
"2019-03-11 22:50:20",1105239562031431681,"lauraalzu","Do que você quer se lembrar daqui a alguns anos?
Nós capturamos o amor da sua família hoje  para você ter um registro que dure gerações! E principalmente  para que seu filho tenha sua… https://t.co/raCkzuSaCd",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:49:39",1105239391696347136,"Gricerina","#Repost sepul.barba
• • • • • •
Com o maior orgulho  batizo minha primeira maquina de corte de GRIGRI 🤘 
#bandagricerina #sepulbarba #punkrock #periferia #maquinadecortegrigri em São… https://t.co/eBiZPOhyye",0,0,"","","#Repost #bandagricerina #sepulbarba #punkrock #periferia #maquinadecortegrigri","","🤘","pt","","0","0"
"2019-03-11 22:48:40",1105239144052256769,"Duqueelton","Espiando pela janela
.
.
.
#streetphotography #StreetPhoto_Brasil #StreetPhoto #urbanphotography #CaptureStreets #street_is_life #lifeisstreet #archsp #vivaruasp #olharsp… https://t.co/IliRibkxDk",0,0,"","","#streetphotography #StreetPhoto_Brasil #StreetPhoto #urbanphotography #CaptureStreets #street_is_life #lifeisstreet #archsp #vivaruasp #olharsp","","","pt","","0","0"
"2019-03-11 22:47:55",1105238952498417666,"d4rw1n_","Sampa https://t.co/sbHw4H67kr",0,0,"","","","","","in","","0","0"
"2019-03-11 22:47:40",1105238891366371329,"LylahHartzler","De uns dias...
Só pra atualizar porque tô sumida...

#deunsdias #nomakeup #naturallook #naturalbeauty #loveyourself #beyou #beyourself #instagood #instagram #instagood #natura #look… https://t.co/cNHiFtX1Bh",0,3,"","","#deunsdias #nomakeup #naturallook #naturalbeauty #loveyourself #beyou #beyourself #instagood #instagram #instagood #natura #look","","","pt","","0","0"
"2019-03-11 22:47:10",1105238762752262146,"andersonburger","I'm at Esquina da Sete https://t.co/9bWbn3V9OF",0,0,"","","","","","en","","0","0"
"2019-03-11 22:47:06",1105238749762469889,"djmarky","#Repost @hoshwear
・・・
Já está disponível em nossa loja virtual o mais novo lançamento da Collab @djmarky &amp; Friends com a nova estampa que vem com a assinatura do artista. Sobraram poucas… https://t.co/tGj50JFpDn",0,2,"","@hoshwear @djmarky","#Repost","","","pt","","0","0"
"2019-03-11 22:45:32",1105238353673416705,"dahparra","HA EU TAMBÉM MANJO MUITO DE CARROS BEIJOS AMORES https://t.co/Phh38HCU0j",0,1,"","","","","","pt","","0","0"
"2019-03-11 22:44:29",1105238090677919744,"TeatroFaap","Acabou de publicar uma foto em Teatro Faap https://t.co/OyWYuVEFqT",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:42:27",1105237578741997569,"MarcaoCostta","H8 BRASIL sua mídia diferente !
☎️ 016 99318-2533

#midiadigital #redesocial #publicidade #midiassociais #gerenciamentoderedessociais #gestãoderedesociais #agenciadepublicidade… https://t.co/EfNyvFz3gx",0,0,"","","#midiadigital #redesocial #publicidade #midiassociais #gerenciamentoderedessociais #gestãoderedesociais #agenciadepublicidade","","☎","pt","","0","0"
"2019-03-11 22:41:36",1105237364501303298,"leobarbosagru","Excelente! #rushdoony  ❤📚 em São Paulo  Brazil https://t.co/ZiG0K2q0IK",0,0,"","","#rushdoony","","❤ 📚","pt","","0","0"
"2019-03-11 22:41:10",1105237256514740226,"dugenio_assados","Empadas  palmito e frango ambas com catupiry   acabou de sair do forno em São Paulo  Brazil https://t.co/ZuYs4pXjkV",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:39:34",1105236853299523584,"dugenio_assados","Esfinha aberta prontas para venda em São Paulo  Brazil https://t.co/EzACp0tjmD",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:38:31",1105236588114661377,"deniskkhenry","Star Wars - Episódio IV 
Uma nova Esperança
.
.
. 
Sempre quis ter materiais de Star Wars  e pelo tempo que acompanho  eu já deveria ter adquirido a muito tempo! 
Mas nada melhor do que… https://t.co/0bFPXBptVu",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:38:03",1105236471169073152,"sideraloficial","... #VivaCazuza61 &gt;&gt; Salve SAMPA!! Daqui há exatos 30 dias  na quinta-feira  11 de ABRIL  faremos edição especial do nosso show-tributo “Flausino e Sideral Cantam Cazuza”  no palco da… https://t.co/mrwvIgmE7c",0,8,"","","#VivaCazuza61","","","pt","","0","0"
"2019-03-11 22:36:02",1105235964971151360,"rodrigokbcalima","Thanks homies! matt_bennett__ berlehaggard @vansskate @vansdobrasil em São Paulo  Brazil https://t.co/SrW151sWmL",1,1,"","@vansskate @vansdobrasil","","","","de","","0","0"
"2019-03-11 22:32:46",1105235141318848512,"Danimazzela","I'm at Edifício Villa Tupi in Higienópolis https://t.co/aRrMR2U6xC",0,0,"","","","","","ca","","0","0"
"2019-03-11 22:28:26",1105234050527170564,"saulo_soul","🙏🏾! em São Paulo  Brazil https://t.co/z99iZpdQM7",0,0,"","","","","🙏 🏾","pt","","0","0"
"2019-03-11 22:27:28",1105233809044328448,"flavinha_mv","Muito feliz voltando para casa 🏡 em São Paulo  Brazil https://t.co/tH8sTbL2df",0,0,"","","","","🏡","pt","","0","0"
"2019-03-11 22:26:38",1105233595961102337,"arhan_tarologia","Nós estamos aqui Cortella!

Há anos tive a honra de participar de um debate ao vivo de mais de duas horas com o professor Cortella no SESC  acredito que hoje  além de meditar sobre as… https://t.co/u1x73oUuAF",0,0,"","","","","","pt","","0","0"
"2019-03-11 22:24:45",1105233125360238592,"carolnoelfoto","Tudo que é bom dura o tempo necessário pra ser inesquecível. @BetaMartinezz aceitosim etiquettebr @casadadonanna sonoivas_porgrazialmeida benjamimnoel em Casa da Don'Anna https://t.co/sYsMN8o4LC",0,1,"","@BetaMartinezz @casadadonanna","","","","pt","","0","0"
"2019-03-11 22:24:45",1105233123963416577,"robsonjazz","________  Começou a Tour 2019 do Cantor leonardo e o querido estadaosertanejo estava lá pra registrar tudo. Muito obrigado pela Foto Vida longa e sucesso 🤘🏻

#roudie #naestrada… https://t.co/MXLZppekoT",0,1,"","","#roudie #naestrada","","🤘 🏻","pt","","0","0"
"2019-03-11 22:24:23",1105233029667020800,"criatiivabr","Vestido Letícia em 3x sem Juros e Envio para todo Brasil. Consulte Disponibilidade de Cor e Tamanho pelo WhatsApp 11-987124505 link na Bio @criatiivabr em São Paulo  Brazil https://t.co/xoZ2ltArkw",0,0,"","@criatiivabr","","","","pt","","0","0"
"2019-03-11 22:24:17",1105233005763874817,"gabi_galdi","🍃 @ São Paulo  Brazil https://t.co/iTRlogdtqG",0,0,"","@","","","🍃","pt","","0","0"
"2019-03-11 22:24:17",1105233005612843008,"mundo_agency","Gato todo! Nosso lindo ator  modelo e cantor @apollooficiall passando por sua timeline! #Apollo #z4oficial #gabyestrella #Ator #cantor #modelos #MundoEntertainment #MegaModelos em São… https://t.co/PdrdfhdEZQ",0,0,"","@apollooficiall","#Apollo #z4oficial #gabyestrella #Ator #cantor #modelos #MundoEntertainment #MegaModelos","","","pt","","0","0"
"2019-03-11 22:22:43",1105232613449584641,"PrDjalmaToledo","LUCIANO SUBIRÁ EM SÃO PAULO . Conferencia Impacto da Santidade. VAGAS LIMITADAS em São Paulo  Brazil https://t.co/qvy5IvYijo",0,2,"","","","","","pt","","0","0"
"2019-03-11 22:21:23",1105232277565526016,"caiquepala","8 pra castigar o seu c*zinho em São Paulo  Brazil https://t.co/eX4QJve7Hq",0,1,"","","","","","pt","","0","0"
"2019-03-11 22:19:58",1105231920139509760,"criatiivabr","Vestido Letícia em 3x sem Juros e Envio para todo Brasil. Consulte Disponibilidade de Cor e Tamanho pelo WhatsApp 11-987124505 link na Bio @criatiivabr em São Paulo  Brazil https://t.co/00AZgsGvNs",0,0,"","@criatiivabr","","","","pt","","0","0"
"2019-03-11 22:13:31",1105230297866690560,"Pandoraseidkona","Essa é a minha cara pra você que ainda não tem meu fanzine 😐e sabe porque ?!?!?! 
Porque tem muitaaaa novidade chegando por aí !!! 

SE PREPARE !!!! 
Porque se não... não aguenta a forca… https://t.co/t09Irhxnpu",0,0,"","","","","😐","pt","","0","0"
"2019-03-11 22:13:02",1105230173950091264,"JULIOCESARSENA","#Vocação #livre em Câmara Municipal de São Paulo https://t.co/7D8ZLhZazx",0,0,"","","#Vocação #livre","","","pt","","0","0"
"2019-03-11 22:12:42",1105230090173104128,"WendelAjoe","🔴 LINK NOS STORIES.

Wee Gee - In The Rain

#BlackMusic #Soul #SoulMusic #FunkSoul #Melody #RedesSociais #OldSchool #DeeJay #DJ #Vinil #Vinyl #Music #Serato #SoulFunk #Musica #GoodMusic… https://t.co/dfeAVv3VpI",0,3,"","","#BlackMusic #Soul #SoulMusic #FunkSoul #Melody #RedesSociais #OldSchool #DeeJay #DJ #Vinil #Vinyl #Music #Serato #SoulFunk #Musica #GoodMusic","","🔴","en","","0","0"
"2019-03-11 22:12:10",1105229956047609856,"tudodepolitica","Carnavrau 😍😍😍😍
Tiramos poucos fotos pq aproveitamos cada momento desse momento tão divertido. Até 2020 😘😘😘😘 em São Paulo  Brazil https://t.co/kJlN1tucc9",1,1,"","","","","😍 😍 😍 😍 😘 😘 😘 😘","pt","","0","0"
"2019-03-11 22:11:29",1105229784127324163,"GGuarapiranga","Gente  olha só que bacana o Grupo Escoteiro Guarapiranga nas redes sociais... Segue lá!!! 

FACEBOOK: https://t.co/HrlHSjWsfq

INSTAGRAN:… https://t.co/eWj4HjpCh7",0,1,"","","","","","pt","","0","0"
"2019-03-11 22:10:14",1105229468136816640,"rgo_ribeiro","Filme: Resquícios da Infância
#tbt🔙 #movie #greatactors #actingaudition #atoresbrasileiros #atornegro #goahead #dream #shortfilm #curtametragem #cinemark #lafilm #theatre #theatreworks… https://t.co/qeGAb174cY",0,0,"","","#tbt #movie #greatactors #actingaudition #atoresbrasileiros #atornegro #goahead #dream #shortfilm #curtametragem #cinemark #lafilm #theatre #theatreworks","","🔙","pt","","0","0"
"2019-03-11 22:08:44",1105229091836436480,"WendelAjoe","🔴 LINK NOS STORIES.

Wee Gee - In The Rain

#BlackMusic #Soul #SoulMusic #FunkSoul #Melody #RedesSociais #OldSchool #DeeJay #DJ #Vinil #Vinyl #Music #Serato #SoulFunk #Musica #GoodMusic… https://t.co/EX14Yzx0QO",0,2,"","","#BlackMusic #Soul #SoulMusic #FunkSoul #Melody #RedesSociais #OldSchool #DeeJay #DJ #Vinil #Vinyl #Music #Serato #SoulFunk #Musica #GoodMusic","","🔴","en","","0","0"
"2019-03-11 22:05:01",1105228156657528832,"didilopes","É Segunda que fala né?
#preguica #dayoff #hjmeupaiehmeu em São Paulo  Brazil https://t.co/Z3KuE9mrQH",0,0,"","","#preguica #dayoff #hjmeupaiehmeu","","","pt","","0","0"
"2019-03-11 22:03:27",1105227764913758213,"caahbast","Confiança é como papel.
Uma vez amaçado  nunca mais volta a ser perfeito como antes. 🧡 em São Paulo  Brazil https://t.co/sK0AufjQ0f",0,0,"","","","","🧡","pt","","0","0"
"2019-03-11 22:01:02",1105227156232187905,"poh_medeiros","'Débora  faz carinho na mamãe' em São Paulo  Brazil https://t.co/It7n9uckSB",0,0,"","","","","","pt","","0","0"
"2019-03-11 21:59:39",1105226805319880704,"screamyell","'Studio 150'  o discaço de covers que Paul Welller em 2004 é o típico álbum que quando a gente coloca pra tocar  tirar é quase uma missão impossível  dá vontade de ficar ouvindo por dias… https://t.co/333kubBH6n",0,7,"","","","","","pt","","3","0"
"2019-03-11 21:58:59",1105226637862363136,"helber_moura","Sempre 'Mais Amor'.
.
.
(rosebattistella) em São Paulo  Brazil https://t.co/vmKEhdl4fq",0,0,"","","","","","pt","","0","0"
"2019-03-11 21:58:15",1105226453518614528,"MartinCabrita","Todas estas acciones claras y contundentes son necesarias para que vayamos ya hacia una ayuda internacional definitiva y para que nuestro presidente encargado … https://t.co/pughYmyFmb",0,0,"","","","","","es","","0","0"
"2019-03-11 21:57:19",1105226220214632448,"WaleskaFarias","📿E o dia hoje começou especial! Trocas top com os queridos @sidneioliveira  e @educarmello  no Café Insight. O ponto alto além das partilhas a boa cia! sempre #conectados ❣️ em São Paulo … https://t.co/TCzpf33zwU",0,0,"","@sidneioliveira @educarmello","#conectados","","📿 ❣","pt","","0","0"
"2019-03-11 21:56:56",1105226123670159361,"henriquewilasco","Um pouquinho do rolou ontem no show de @franksolari e banda em no Sesc Belenzinho em São Paulo 😃😃😜🤘🏻🤘🏻
Feliz com o super elogio do post do Frank 🙏🙏😛 em São Paulo  Brazil https://t.co/1zzi1Gc8vV",0,0,"","@franksolari","","","😃 😃 😜 🤘 🏻 🤘 🏻 🙏 🙏 😛","pt","","0","0"
"2019-03-11 21:56:37",1105226043386867713,"TatiksByPatt","Una experiencia extraordinaria!!!🤗🤗🤗🤗🤗🤗🤗🤗
.
Gracias  muchas gracias 
@MITCHALLIDAY 
nathachaninastudio @natachaninamakeup
tattibueno 
Por todo lo que nos compartieron  son… https://t.co/fyGxxMNYGa",0,0,"","@MITCHALLIDAY @natachaninamakeup","","","🤗 🤗 🤗 🤗 🤗 🤗 🤗 🤗","es","","0","0"
"2019-03-11 21:56:00",1105225887258038272,"Rabodearraia","Obrigado Eliseu Capoeira  a Capoeira sempre batera palmas a você e a escola Muzenza!!! Continua Campeão leva a capoeira para o topo!!! #capoeirastavropol #capoeiralegadonegro… https://t.co/TVQP3E19hu",0,0,"","","#capoeirastavropol #capoeiralegadonegro","","","pt","","0","0"
"2019-03-11 21:54:22",1105225477457936385,"cacaushowlojas","La Nut  o creme de avelã que virou chocolate! 🍫🇮🇹

#cs #lanut #chocolate #santacecilia em Cacau Show https://t.co/8Avjp2QeTf",0,0,"","","#cs #lanut #chocolate #santacecilia","","🍫 🇮 🇹","pt","","0","0"
"2019-03-11 21:52:23",1105224977643724800,"PLANTAOMW","Já estamos ansiosos para os próximos shows do mano_walter prepara a agenda que o mês de Março está apenas começando! #ManoWalter #EntãoVemCá#agendamarçoaberta
pedromotafonttes… https://t.co/vUl0ZjLpVP",0,0,"","","#ManoWalter #EntãoVemCá #agendamarçoaberta","","","pt","","0","0"
"2019-03-11 21:50:41",1105224549820391424,"tiagolimaprod","Hoje lançamos nosso primeiro trabalho internacional com o @rassparrow 
Agradecemos pela confiança e parceria.🇧🇷🇻🇪
.
.
.
.
.
#tiagolimaproduções #tiagolimafotoevideo #work #job #lyrics… https://t.co/vJ7Hb1zWd5",1,1,"","@rassparrow","#tiagolimaproduções #tiagolimafotoevideo #work #job #lyrics","","🇧 🇷 🇻 🇪","pt","","0","0"
"2019-03-11 21:49:52",1105224342953254912,"GussAlves","☠️💀☠️💀☠️💀☠️💀☠️💀☠️
.
Model: Guss Alves
Founder of: heartskullink
Edit: trezefotocell
.
#tbt 2009
.
#Photograf #Inked #AltModel #Model #Tattoed #TattoedBoy #TattooInk #TattooStyle… https://t.co/e2BwYp9hu7",0,0,"","","#tbt #Photograf #Inked #AltModel #Model #Tattoed #TattoedBoy #TattooInk #TattooStyle","","☠ 💀 ☠ 💀 ☠ 💀 ☠ 💀 ☠ 💀 ☠","nl","","0","0"
"2019-03-11 21:49:18",1105224201797984256,"WaleskaFarias","E o dia  hoje  começou bem! Na boa cia dos queridos @sidneioliveira  @educarmello com trocas top sobre o conceito de ®️Marca Pessoal! Já já o vídeo com as trocas top! Gratidão meus… https://t.co/Pf0FqP0PHv",1,1,"","@sidneioliveira @educarmello","","","®","pt","","0","0"
"2019-03-11 21:48:02",1105223885044166656,"topassanomau","Bebo socialmente 🥤🤭 em São Paulo  Brazil https://t.co/7O2AAkWudy",0,0,"","","","","🥤 🤭","pt","","0","0"
"2019-03-11 21:45:35",1105223266556248064,"RockGaleria","Camisetas Galeria do Rock
Solicite orçamento sem compromisso pelo nosso:
WhatsApp: (11)… https://t.co/yGvUWjCbfp",0,0,"","","","","","pt","","0","0"
"2019-03-11 21:44:01",1105222871696265216,"laercioluz","Boa noite! felipepassosr_ by @laercioluz
#modelo #malemodel #fashion #instafashion #beauty #gorgeous #pose #retrato #portrait #pose #editorial #moda #masculine #physique… https://t.co/Qm8LqIt3Tn",0,0,"","@laercioluz","#modelo #malemodel #fashion #instafashion #beauty #gorgeous #pose #retrato #portrait #pose #editorial #moda #masculine #physique","","","pt","","0","0"
"2019-03-11 21:43:12",1105222668700119040,"zannynet","Desafio da vez: Looks inspirados nas personagens da série Sex and the City. Eu fiquei com os looks da Carrie e da Miranda e a @stylist_val com os looks da Charlotte e Samantha.

Ontem eu… https://t.co/QwjkSEoboB",0,0,"","@stylist_val","","","","pt","","0","0"
"2019-03-11 21:42:27",1105222478966644736,"WezzSouza","Desolação @ Avenida do Estado https://t.co/SwKGFnchTb",0,0,"","@","","","","pt","","0","0"
"2019-03-11 21:42:10",1105222408791822337,"ailtonrios","'Achei o último igarapé no fundo do meu coração e nele lavei minha alma'. É poema dessa obra. em Viaduto Major Quedinho https://t.co/NaYb1EnvOD",0,0,"","","","","","pt","","0","0"
"2019-03-11 21:40:43",1105222041417011200,"AleYoussef","Reunião de Planejamento estratégico com o secretário adjunto  @aldovalentim  a chefe de Gabinete  @carol_caq  meus assessores de gabinete  coordenadores de áreas e diretores dos principais… https://t.co/gqp5YIatR4",0,1,"","@aldovalentim @carol_caq","","","","pt","","2","0"
"2019-03-11 21:39:58",1105221851913961472,"RADIOPJCAETANO","Acabei de publicar uma foto em São Paulo  Brazil https://t.co/vmRo4pnWMZ",0,0,"","","","","","pt","","0","0"
"2019-03-11 21:39:17",1105221681457610753,"flavinovaes","Acabooouuu carnaval... Até o ano que vem!!! #bye #carnaval #blocosderuasp #meninassuperpoderosas #skolbeatssenses #powerrangers #festa #anoquevemtemmais🙏 em São Paulo  Brazil https://t.co/cA4tYJo0e7",0,0,"","","#bye #carnaval #blocosderuasp #meninassuperpoderosas #skolbeatssenses #powerrangers #festa #anoquevemtemmais","","🙏","pt","","0","0"
"2019-03-11 21:36:18",1105220929284698112,"1963Reginam","Acabou de publicar um vídeo em São Paulo  Brazil https://t.co/BksjDYc0yw",0,0,"","","","","","pt","","0","0"
"2019-03-11 21:35:53",1105220824263544833,"beeank_m","Parece uma criança ❤️ em São Paulo  Brazil https://t.co/2aoNTJSBTc",0,0,"","","","","❤","pt","","0","0"
"2019-03-11 21:34:45",1105220542200655873,"ieievera","Atendo sim  sempre!! 😁👏🏻 #Repost @wesleysafadao with get_repost
・・・
Não Atende Não 🚫📱 
@wesleysafadao #safadao #naoatendenao 
#sertanejo #forró #forronejo #music #musica #dance #insta… https://t.co/3Mn5DG3NYJ",0,0,"","@wesleysafadao @wesleysafadao","#Repost #safadao #naoatendenao #sertanejo #forró #forronejo #music #musica #dance #insta","","😁 👏 🏻 🚫 📱","pt","","0","0"
"2019-03-11 21:34:13",1105220407332761600,"polones","#mandela em São Paulo  Brazil https://t.co/xPiHxLToGa",0,0,"","","#mandela","","","pt","","0","0"
"2019-03-11 21:33:52",1105220316786294784,"drmafuka","Mais algumas fotos da tragédia de hoje.

São Paulo - Metrô Tamanduateí

#saopaulo #saopaulocity #archivesp #splovers #saopaulowalk #cidadedagaroa #spdagaroa #ig_saopaulo… https://t.co/08pMlVBqWW",0,0,"","","#saopaulo #saopaulocity #archivesp #splovers #saopaulowalk #cidadedagaroa #spdagaroa #ig_saopaulo","","","pt","","0","0"
"2019-03-11 21:33:26",1105220207608397824,"rodrigowebbr","dia caótico sampa/ #temporal #sampa #brasil em São Paulo  Brazil https://t.co/cbEKejvt4Z",0,0,"","","#temporal #sampa #brasil","","","pt","","0","0"
"2019-03-11 21:33:07",1105220128583634945,"MrsMadelineF","She’s such a little nugget! Welcome to the world sweet Manuela! Auntie Maddie and Uncle Phil love you! #babygirl #manuela @ São Paulo  Brazil https://t.co/zVubB1kHUA",0,1,"","@","#babygirl #manuela","","","en","","0","0"
"2019-03-11 21:31:32",1105219730787483649,"scoobybeatz","benaffleck batman.official #mezco em São Paulo  Brazil https://t.co/HMuNYgXvJx",0,0,"","","#mezco","","","pt","","0","0"
"2019-03-11 21:30:30",1105219471935922176,"patrickvicio","Quando ela é um amorzinho / mas come igual um pedreiro 
MARCA AQUELA PESSOA 🤣🍔🍟
#burguerking #namoro #humor #amorzinho #fome #relacionamento burgerkingbrasil em São Paulo  Brazil https://t.co/IHPxyxug6V",0,0,"","","#burguerking #namoro #humor #amorzinho #fome #relacionamento","","🤣 🍔 🍟","pt","","0","0"
"2019-03-11 21:30:26",1105219452956758017,"GRINGOSRECORDS","#repost @GRINGOSRECORDS
・・・
Recebemos novos modelos dos bonés do .

CONSCIENCIA HUMANA
.
conscienciahumanaonline .

disponível aqui na .

@GRINGOSRECORDS .

E no site

https://t.co/KQY0eLZb6h… https://t.co/3al0nzh5lC",0,0,"","@GRINGOSRECORDS @GRINGOSRECORDS","#repost","","","pt","","0","0"
"2019-03-11 21:29:57",1105219333125537797,"cindystylo","Acabou de publicar uma foto em São Paulo  Brazil https://t.co/wKtZO6AGHC",0,0,"","","","","","pt","","0","0"
